sku,upc,name,brand,category,subcategory,size,price,list_price,discount_percentage,currency,available,stock_quantity,image_url,product_url,store,description,unit_price,rating,reviews_count,scraped_at,last_updated
MX1000671,750570589814,Wonder Panqué 250g,Wonder,Panadería,Panqué,250g,28.96,33.87,14.5,MXN,True,74,https://cdn.grocery-store.mx/products/1000671.jpg,https://www.soriana.com.mx/producto/1000671,HEB,Wonder Panqué 250g - Producto de alta calidad para tu hogar,28.96,4.5,424,2025-11-18T16:20:48.471885,2025-11-18T16:20:48.471886
MX1000672,750515208602,KIR Salchicha de Pavo 500g,KIR,Carnes y Embutidos,Salchicha de Pavo,500g,64.7,64.7,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000672.jpg,https://www.heb.com.mx/producto/1000672,Chedraui,KIR Salchicha de Pavo 500g - Producto de alta calidad para tu hogar,64.7,4.9,490,2025-11-18T16:20:48.471892,2025-11-18T16:20:48.471893
MX1000673,750287828888,Cloralex Detergente en Polvo 1kg,Cloralex,Limpieza,Detergente en Polvo,1kg,45.81,45.81,0,MXN,False,427,https://cdn.grocery-store.mx/products/1000673.jpg,https://www.soriana.com.mx/producto/1000673,Walmart,Cloralex Detergente en Polvo 1kg - Producto de alta calidad para tu hogar,45.81,4.4,81,2025-11-18T16:20:48.471901,2025-11-18T16:20:48.471901
MX1000674,750925442960,McCormick Verduras Mixtas 500g,McCormick,Congelados,Verduras Mixtas,500g,38.04,38.04,0,MXN,True,144,https://cdn.grocery-store.mx/products/1000674.jpg,https://www.comercialmexicana.com.mx/producto/1000674,Bodega Aurrera,McCormick Verduras Mixtas 500g - Producto de alta calidad para tu hogar,38.04,4.9,50,2025-11-18T16:20:48.471910,2025-11-18T16:20:48.471910
MX1000675,750448186508,Maseca Arroz Blanco 1kg,Maseca,Despensa,Arroz Blanco,1kg,27.07,27.07,0,MXN,True,253,https://cdn.grocery-store.mx/products/1000675.jpg,https://www.comercialmexicana.com.mx/producto/1000675,HEB,Maseca Arroz Blanco 1kg - Producto de alta calidad para tu hogar,27.07,4.8,33,2025-11-18T16:20:48.471917,2025-11-18T16:20:48.471917
MX1000676,750657431347,Aurrera Pizza Congelada 400g,Aurrera,Congelados,Pizza Congelada,400g,88.42,88.42,0,MXN,True,477,https://cdn.grocery-store.mx/products/1000676.jpg,https://www.soriana.com.mx/producto/1000676,Chedraui,Aurrera Pizza Congelada 400g - Producto de alta calidad para tu hogar,88.42,3.9,472,2025-11-18T16:20:48.471923,2025-11-18T16:20:48.471924
MX1000677,750698099351,Zucaritas Avena Instantánea 350g,Zucaritas,Cereales,Avena Instantánea,350g,50.81,58.27,12.8,MXN,True,267,https://cdn.grocery-store.mx/products/1000677.jpg,https://www.lacomer.com.mx/producto/1000677,Walmart,Zucaritas Avena Instantánea 350g - Producto de alta calidad para tu hogar,50.81,4.2,467,2025-11-18T16:20:48.471933,2025-11-18T16:20:48.471933
MX1000678,750856045680,San Rafael Jamón de Pavo 200g,San Rafael,Carnes y Embutidos,Jamón de Pavo,200g,51.92,51.92,0,MXN,True,84,https://cdn.grocery-store.mx/products/1000678.jpg,https://www.lacomer.com.mx/producto/1000678,Bodega Aurrera,San Rafael Jamón de Pavo 200g - Producto de alta calidad para tu hogar,51.92,4.3,33,2025-11-18T16:20:48.471941,2025-11-18T16:20:48.471942
MX1000679,750576968811,Nestlé Queso Oaxaca 400g,Nestlé,Lácteos,Queso Oaxaca,400g,50.76,50.76,0,MXN,True,496,https://cdn.grocery-store.mx/products/1000679.jpg,https://www.chedraui.com.mx/producto/1000679,La Comer,Nestlé Queso Oaxaca 400g - Producto de alta calidad para tu hogar,50.76,3.7,304,2025-11-18T16:20:48.471948,2025-11-18T16:20:48.471949
MX1000680,750901789491,Barcel Papas Fritas Naturales 170g,Barcel,Botanas y Snacks,Papas Fritas Naturales,170g,35.85,35.85,0,MXN,False,39,https://cdn.grocery-store.mx/products/1000680.jpg,https://www.walmart.com.mx/producto/1000680,Bodega Aurrera,Barcel Papas Fritas Naturales 170g - Producto de alta calidad para tu hogar,35.85,4.8,64,2025-11-18T16:20:48.471955,2025-11-18T16:20:48.471956
MX1000681,750154308351,Salvo Jabón Líquido para Trastes 500ml,Salvo,Limpieza,Jabón Líquido para Trastes,500ml,34.89,37.34,6.6,MXN,True,422,https://cdn.grocery-store.mx/products/1000681.jpg,https://www.comercialmexicana.com.mx/producto/1000681,Bodega Aurrera,Salvo Jabón Líquido para Trastes 500ml - Producto de alta calidad para tu hogar,34.89,3.7,11,2025-11-18T16:20:48.471963,2025-11-18T16:20:48.471963
MX1000682,750938924369,Lala Yogurt con Fruta 150g,Lala,Lácteos,Yogurt con Fruta,150g,11.57,11.57,0,MXN,True,320,https://cdn.grocery-store.mx/products/1000682.jpg,https://www.bodegaaurrera.com.mx/producto/1000682,HEB,Lala Yogurt con Fruta 150g - Producto de alta calidad para tu hogar,11.57,3.9,181,2025-11-18T16:20:48.471970,2025-11-18T16:20:48.471970
MX1000683,750966766082,All-Bran Cereal de Chocolate 350g,All-Bran,Cereales,Cereal de Chocolate,350g,58.23,58.23,0,MXN,True,448,https://cdn.grocery-store.mx/products/1000683.jpg,https://www.soriana.com.mx/producto/1000683,La Comer,All-Bran Cereal de Chocolate 350g - Producto de alta calidad para tu hogar,58.23,3.5,348,2025-11-18T16:20:48.471978,2025-11-18T16:20:48.471979
MX1000684,750613094768,Cloralex Suavizante de Ropa 1L,Cloralex,Limpieza,Suavizante de Ropa,1L,38.26,44.81,14.6,MXN,True,259,https://cdn.grocery-store.mx/products/1000684.jpg,https://www.walmart.com.mx/producto/1000684,HEB,Cloralex Suavizante de Ropa 1L - Producto de alta calidad para tu hogar,38.26,3.8,403,2025-11-18T16:20:48.471986,2025-11-18T16:20:48.471986
MX1000685,750974542444,San Rafael Salami 200g,San Rafael,Carnes y Embutidos,Salami,200g,50.26,50.26,0,MXN,True,455,https://cdn.grocery-store.mx/products/1000685.jpg,https://www.chedraui.com.mx/producto/1000685,Chedraui,San Rafael Salami 200g - Producto de alta calidad para tu hogar,50.26,4.6,51,2025-11-18T16:20:48.471993,2025-11-18T16:20:48.471993
MX1000686,750966003334,Pantene Shampoo 400ml,Pantene,Higiene Personal,Shampoo,400ml,58.22,58.22,0,MXN,True,80,https://cdn.grocery-store.mx/products/1000686.jpg,https://www.bodegaaurrera.com.mx/producto/1000686,Comercial Mexicana,Pantene Shampoo 400ml - Producto de alta calidad para tu hogar,58.22,3.9,92,2025-11-18T16:20:48.472000,2025-11-18T16:20:48.472000
MX1000687,750664001248,La Costeña Mayonesa 385g,La Costeña,Despensa,Mayonesa,385g,34.55,34.55,0,MXN,False,468,https://cdn.grocery-store.mx/products/1000687.jpg,https://www.heb.com.mx/producto/1000687,Bodega Aurrera,La Costeña Mayonesa 385g - Producto de alta calidad para tu hogar,34.55,4.4,158,2025-11-18T16:20:48.472007,2025-11-18T16:20:48.472007
MX1000688,750581079929,KIR Mortadela 250g,KIR,Carnes y Embutidos,Mortadela,250g,40.38,40.38,0,MXN,True,296,https://cdn.grocery-store.mx/products/1000688.jpg,https://www.walmart.com.mx/producto/1000688,Walmart,KIR Mortadela 250g - Producto de alta calidad para tu hogar,40.38,4.5,181,2025-11-18T16:20:48.472014,2025-11-18T16:20:48.472014
MX1000689,750518713058,Ciel Agua Mineral 600ml,Ciel,Bebidas,Agua Mineral,600ml,20.57,20.57,0,MXN,True,488,https://cdn.grocery-store.mx/products/1000689.jpg,https://www.walmart.com.mx/producto/1000689,Bodega Aurrera,Ciel Agua Mineral 600ml - Producto de alta calidad para tu hogar,20.57,4.5,124,2025-11-18T16:20:48.472022,2025-11-18T16:20:48.472022
MX1000690,750838766336,Kelloggs Granola 300g,Kelloggs,Cereales,Granola,300g,83.89,98.92,15.2,MXN,True,0,https://cdn.grocery-store.mx/products/1000690.jpg,https://www.bodegaaurrera.com.mx/producto/1000690,Comercial Mexicana,Kelloggs Granola 300g - Producto de alta calidad para tu hogar,83.89,3.6,452,2025-11-18T16:20:48.472029,2025-11-18T16:20:48.472030
MX1000691,750904489945,Ace Limpiador Multiusos Limón 1L,Ace,Limpieza,Limpiador Multiusos Limón,1L,31.4,31.4,0,MXN,True,462,https://cdn.grocery-store.mx/products/1000691.jpg,https://www.comercialmexicana.com.mx/producto/1000691,HEB,Ace Limpiador Multiusos Limón 1L - Producto de alta calidad para tu hogar,31.4,3.7,370,2025-11-18T16:20:48.472036,2025-11-18T16:20:48.472037
MX1000692,750291556247,Holanda Helado 1L,Holanda,Congelados,Helado,1L,70.27,70.27,0,MXN,True,13,https://cdn.grocery-store.mx/products/1000692.jpg,https://www.heb.com.mx/producto/1000692,Chedraui,Holanda Helado 1L - Producto de alta calidad para tu hogar,70.27,4.8,430,2025-11-18T16:20:48.472043,2025-11-18T16:20:48.472044
MX1000693,750499901620,Zote Jabón Líquido para Trastes 500ml,Zote,Limpieza,Jabón Líquido para Trastes,500ml,23.36,30.62,23.7,MXN,True,158,https://cdn.grocery-store.mx/products/1000693.jpg,https://www.lacomer.com.mx/producto/1000693,Chedraui,Zote Jabón Líquido para Trastes 500ml - Producto de alta calidad para tu hogar,23.36,4.1,75,2025-11-18T16:20:48.472051,2025-11-18T16:20:48.472052
MX1000694,750195602861,Colgate Jabón de Tocador 3pk x 90g,Colgate,Higiene Personal,Jabón de Tocador,3pk x 90g,44.46,55.27,19.6,MXN,True,277,https://cdn.grocery-store.mx/products/1000694.jpg,https://www.heb.com.mx/producto/1000694,Bodega Aurrera,Colgate Jabón de Tocador 3pk x 90g - Producto de alta calidad para tu hogar,44.46,4.6,369,2025-11-18T16:20:48.472059,2025-11-18T16:20:48.472060
MX1000695,750820115637,Kelloggs Granola 300g,Kelloggs,Cereales,Granola,300g,85.06,92.68,8.2,MXN,True,97,https://cdn.grocery-store.mx/products/1000695.jpg,https://www.soriana.com.mx/producto/1000695,La Comer,Kelloggs Granola 300g - Producto de alta calidad para tu hogar,85.06,4.7,375,2025-11-18T16:20:48.472068,2025-11-18T16:20:48.472069
MX1000696,750405679656,Pinol Detergente Líquido 1L,Pinol,Limpieza,Detergente Líquido,1L,61.83,61.83,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000696.jpg,https://www.chedraui.com.mx/producto/1000696,Soriana,Pinol Detergente Líquido 1L - Producto de alta calidad para tu hogar,61.83,5.0,392,2025-11-18T16:20:48.472076,2025-11-18T16:20:48.472077
MX1000697,750552852151,Chimex Chorizo 400g,Chimex,Carnes y Embutidos,Chorizo,400g,60.0,60.0,0,MXN,True,129,https://cdn.grocery-store.mx/products/1000697.jpg,https://www.lacomer.com.mx/producto/1000697,Comercial Mexicana,Chimex Chorizo 400g - Producto de alta calidad para tu hogar,60.0,3.9,109,2025-11-18T16:20:48.472084,2025-11-18T16:20:48.472084
MX1000698,750260447447,Ciel Bebida Deportiva 500ml,Ciel,Bebidas,Bebida Deportiva,500ml,21.2,21.2,0,MXN,True,299,https://cdn.grocery-store.mx/products/1000698.jpg,https://www.comercialmexicana.com.mx/producto/1000698,Soriana,Ciel Bebida Deportiva 500ml - Producto de alta calidad para tu hogar,21.2,3.5,70,2025-11-18T16:20:48.472090,2025-11-18T16:20:48.472091
MX1000699,750691329284,Sedal Acondicionador 400ml,Sedal,Higiene Personal,Acondicionador,400ml,56.65,56.65,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000699.jpg,https://www.soriana.com.mx/producto/1000699,Comercial Mexicana,Sedal Acondicionador 400ml - Producto de alta calidad para tu hogar,56.65,4.7,166,2025-11-18T16:20:48.472097,2025-11-18T16:20:48.472098
MX1000700,750264040556,Alpura Queso Crema 190g,Alpura,Lácteos,Queso Crema,190g,41.92,41.92,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000700.jpg,https://www.comercialmexicana.com.mx/producto/1000700,HEB,Alpura Queso Crema 190g - Producto de alta calidad para tu hogar,41.92,5.0,115,2025-11-18T16:20:48.472104,2025-11-18T16:20:48.472104
MX1000701,750576974931,Yakult Yogurt Bebible 240ml,Yakult,Lácteos,Yogurt Bebible,240ml,13.85,13.85,0,MXN,True,315,https://cdn.grocery-store.mx/products/1000701.jpg,https://www.heb.com.mx/producto/1000701,La Comer,Yakult Yogurt Bebible 240ml - Producto de alta calidad para tu hogar,13.85,3.7,404,2025-11-18T16:20:48.472112,2025-11-18T16:20:48.472112
MX1000702,750929309050,Axe Papel Higiénico 4 rollos,Axe,Higiene Personal,Papel Higiénico,4 rollos,45.11,45.11,0,MXN,True,90,https://cdn.grocery-store.mx/products/1000702.jpg,https://www.heb.com.mx/producto/1000702,HEB,Axe Papel Higiénico 4 rollos - Producto de alta calidad para tu hogar,45.11,4.2,420,2025-11-18T16:20:48.472119,2025-11-18T16:20:48.472119
MX1000703,750120708728,Marinela Cacahuates Japoneses 80g,Marinela,Botanas y Snacks,Cacahuates Japoneses,80g,19.9,22.8,12.7,MXN,True,0,https://cdn.grocery-store.mx/products/1000703.jpg,https://www.chedraui.com.mx/producto/1000703,Walmart,Marinela Cacahuates Japoneses 80g - Producto de alta calidad para tu hogar,19.9,3.8,65,2025-11-18T16:20:48.472128,2025-11-18T16:20:48.472128
MX1000704,750718315000,Head & Shoulders Gel para Cabello 250ml,Head & Shoulders,Higiene Personal,Gel para Cabello,250ml,63.03,63.03,0,MXN,True,275,https://cdn.grocery-store.mx/products/1000704.jpg,https://www.walmart.com.mx/producto/1000704,Chedraui,Head & Shoulders Gel para Cabello 250ml - Producto de alta calidad para tu hogar,63.03,4.8,495,2025-11-18T16:20:48.472135,2025-11-18T16:20:48.472135
MX1000705,750918670745,Fud Leche Entera 1L,Fud,Lácteos,Leche Entera,1L,28.4,28.4,0,MXN,True,21,https://cdn.grocery-store.mx/products/1000705.jpg,https://www.bodegaaurrera.com.mx/producto/1000705,HEB,Fud Leche Entera 1L - Producto de alta calidad para tu hogar,28.4,4.0,310,2025-11-18T16:20:48.472142,2025-11-18T16:20:48.472142
MX1000706,750155956366,Pantene Toallas Sanitarias 10pz,Pantene,Higiene Personal,Toallas Sanitarias,10pz,35.23,37.88,7.0,MXN,True,0,https://cdn.grocery-store.mx/products/1000706.jpg,https://www.heb.com.mx/producto/1000706,Bodega Aurrera,Pantene Toallas Sanitarias 10pz - Producto de alta calidad para tu hogar,35.23,3.8,386,2025-11-18T16:20:48.472150,2025-11-18T16:20:48.472150
MX1000707,750115124869,Wonder Roles de Canela 230g,Wonder,Panadería,Roles de Canela,230g,39.99,39.99,0,MXN,True,25,https://cdn.grocery-store.mx/products/1000707.jpg,https://www.heb.com.mx/producto/1000707,Walmart,Wonder Roles de Canela 230g - Producto de alta calidad para tu hogar,39.99,4.6,266,2025-11-18T16:20:48.472157,2025-11-18T16:20:48.472158
MX1000708,750367844699,Bimbo Pan Tostado 270g,Bimbo,Panadería,Pan Tostado,270g,32.45,40.07,19.0,MXN,True,384,https://cdn.grocery-store.mx/products/1000708.jpg,https://www.soriana.com.mx/producto/1000708,Chedraui,Bimbo Pan Tostado 270g - Producto de alta calidad para tu hogar,32.45,3.7,139,2025-11-18T16:20:48.472165,2025-11-18T16:20:48.472166
MX1000709,750742452208,Sangría Señorial Refresco Cola 600ml,Sangría Señorial,Bebidas,Refresco Cola,600ml,17.98,17.98,0,MXN,True,323,https://cdn.grocery-store.mx/products/1000709.jpg,https://www.walmart.com.mx/producto/1000709,Chedraui,Sangría Señorial Refresco Cola 600ml - Producto de alta calidad para tu hogar,17.98,3.8,399,2025-11-18T16:20:48.472172,2025-11-18T16:20:48.472172
MX1000710,750656582478,Ciel Bebida Deportiva 500ml,Ciel,Bebidas,Bebida Deportiva,500ml,21.19,21.19,0,MXN,True,104,https://cdn.grocery-store.mx/products/1000710.jpg,https://www.comercialmexicana.com.mx/producto/1000710,Soriana,Ciel Bebida Deportiva 500ml - Producto de alta calidad para tu hogar,21.19,4.2,339,2025-11-18T16:20:48.472179,2025-11-18T16:20:48.472180
MX1000711,750258959215,Suandy Roles de Canela 230g,Suandy,Panadería,Roles de Canela,230g,43.14,50.11,13.9,MXN,True,83,https://cdn.grocery-store.mx/products/1000711.jpg,https://www.heb.com.mx/producto/1000711,Bodega Aurrera,Suandy Roles de Canela 230g - Producto de alta calidad para tu hogar,43.14,4.7,368,2025-11-18T16:20:48.472186,2025-11-18T16:20:48.472187
MX1000712,750734366192,Búfalo Salsa Roja 210g,Búfalo,Despensa,Salsa Roja,210g,18.77,20.99,10.6,MXN,False,281,https://cdn.grocery-store.mx/products/1000712.jpg,https://www.walmart.com.mx/producto/1000712,Walmart,Búfalo Salsa Roja 210g - Producto de alta calidad para tu hogar,18.77,4.2,262,2025-11-18T16:20:48.472194,2025-11-18T16:20:48.472195
MX1000713,750712856357,Aurrera Papas a la Francesa 1kg,Aurrera,Congelados,Papas a la Francesa,1kg,59.25,59.25,0,MXN,False,0,https://cdn.grocery-store.mx/products/1000713.jpg,https://www.lacomer.com.mx/producto/1000713,HEB,Aurrera Papas a la Francesa 1kg - Producto de alta calidad para tu hogar,59.25,4.7,162,2025-11-18T16:20:48.472202,2025-11-18T16:20:48.472203
MX1000714,750681598362,Ajax Jabón Líquido para Trastes 500ml,Ajax,Limpieza,Jabón Líquido para Trastes,500ml,26.91,34.2,21.3,MXN,True,495,https://cdn.grocery-store.mx/products/1000714.jpg,https://www.chedraui.com.mx/producto/1000714,Chedraui,Ajax Jabón Líquido para Trastes 500ml - Producto de alta calidad para tu hogar,26.91,4.2,171,2025-11-18T16:20:48.472210,2025-11-18T16:20:48.472211
MX1000715,750192493104,Bonafont Refresco Cola 600ml,Bonafont,Bebidas,Refresco Cola,600ml,16.09,16.09,0,MXN,True,285,https://cdn.grocery-store.mx/products/1000715.jpg,https://www.lacomer.com.mx/producto/1000715,Soriana,Bonafont Refresco Cola 600ml - Producto de alta calidad para tu hogar,16.09,4.8,321,2025-11-18T16:20:48.472217,2025-11-18T16:20:48.472218
MX1000716,750949809837,Maseca Salsa Verde 210g,Maseca,Despensa,Salsa Verde,210g,19.04,19.04,0,MXN,False,74,https://cdn.grocery-store.mx/products/1000716.jpg,https://www.walmart.com.mx/producto/1000716,La Comer,Maseca Salsa Verde 210g - Producto de alta calidad para tu hogar,19.04,3.8,434,2025-11-18T16:20:48.472224,2025-11-18T16:20:48.472225
MX1000717,750608804688,Nivea Jabón de Tocador 3pk x 90g,Nivea,Higiene Personal,Jabón de Tocador,3pk x 90g,44.37,44.37,0,MXN,True,246,https://cdn.grocery-store.mx/products/1000717.jpg,https://www.chedraui.com.mx/producto/1000717,Comercial Mexicana,Nivea Jabón de Tocador 3pk x 90g - Producto de alta calidad para tu hogar,44.37,4.0,76,2025-11-18T16:20:48.472232,2025-11-18T16:20:48.472233
MX1000718,750281935397,Carlos V Chicles 12pz,Carlos V,Botanas y Snacks,Chicles,12pz,12.53,12.53,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000718.jpg,https://www.lacomer.com.mx/producto/1000718,Chedraui,Carlos V Chicles 12pz - Producto de alta calidad para tu hogar,12.53,3.9,336,2025-11-18T16:20:48.472239,2025-11-18T16:20:48.472240
MX1000719,750868702949,Tía Rosa Pan de Caja Blanco 680g,Tía Rosa,Panadería,Pan de Caja Blanco,680g,44.63,44.63,0,MXN,True,473,https://cdn.grocery-store.mx/products/1000719.jpg,https://www.comercialmexicana.com.mx/producto/1000719,La Comer,Tía Rosa Pan de Caja Blanco 680g - Producto de alta calidad para tu hogar,44.63,4.9,44,2025-11-18T16:20:48.472246,2025-11-18T16:20:48.472247
MX1000720,750374410175,Jarritos Refresco Cola 600ml,Jarritos,Bebidas,Refresco Cola,600ml,18.0,18.0,0,MXN,True,418,https://cdn.grocery-store.mx/products/1000720.jpg,https://www.lacomer.com.mx/producto/1000720,HEB,Jarritos Refresco Cola 600ml - Producto de alta calidad para tu hogar,18.0,3.6,416,2025-11-18T16:20:48.472253,2025-11-18T16:20:48.472254
MX1000721,750904944441,Zote Cloro 1L,Zote,Limpieza,Cloro,1L,24.52,24.52,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000721.jpg,https://www.bodegaaurrera.com.mx/producto/1000721,Comercial Mexicana,Zote Cloro 1L - Producto de alta calidad para tu hogar,24.52,4.8,92,2025-11-18T16:20:48.472261,2025-11-18T16:20:48.472262
MX1000722,750342852315,Garnier Desodorante 50g,Garnier,Higiene Personal,Desodorante,50g,55.45,63.53,12.7,MXN,True,294,https://cdn.grocery-store.mx/products/1000722.jpg,https://www.chedraui.com.mx/producto/1000722,HEB,Garnier Desodorante 50g - Producto de alta calidad para tu hogar,55.45,3.8,236,2025-11-18T16:20:48.472270,2025-11-18T16:20:48.472270
MX1000723,750378511127,Campofrio Mortadela 250g,Campofrio,Carnes y Embutidos,Mortadela,250g,37.01,37.01,0,MXN,True,283,https://cdn.grocery-store.mx/products/1000723.jpg,https://www.soriana.com.mx/producto/1000723,Comercial Mexicana,Campofrio Mortadela 250g - Producto de alta calidad para tu hogar,37.01,4.7,305,2025-11-18T16:20:48.472277,2025-11-18T16:20:48.472277
MX1000724,750574731982,Head & Shoulders Toallas Sanitarias 10pz,Head & Shoulders,Higiene Personal,Toallas Sanitarias,10pz,33.07,33.07,0,MXN,True,362,https://cdn.grocery-store.mx/products/1000724.jpg,https://www.chedraui.com.mx/producto/1000724,Walmart,Head & Shoulders Toallas Sanitarias 10pz - Producto de alta calidad para tu hogar,33.07,4.1,254,2025-11-18T16:20:48.472319,2025-11-18T16:20:48.472320
MX1000725,750406700630,FUD Pechuga de Pavo 250g,FUD,Carnes y Embutidos,Pechuga de Pavo,250g,86.16,98.84,12.8,MXN,True,283,https://cdn.grocery-store.mx/products/1000725.jpg,https://www.chedraui.com.mx/producto/1000725,Comercial Mexicana,FUD Pechuga de Pavo 250g - Producto de alta calidad para tu hogar,86.16,3.6,151,2025-11-18T16:20:48.472327,2025-11-18T16:20:48.472328
