sku,upc,name,brand,category,subcategory,size,price,list_price,discount_percentage,currency,available,stock_quantity,image_url,product_url,store,description,rating,reviews_count,is_school_supply,is_office_supply,scraped_at,last_updated
ST5000608,750954926993,Office Depot Grapas Estándar 5000pz,Office Depot,Escritorio y Accesorios,Grapas Estándar,5000pz,44.68,44.68,0,MXN,True,20,https://cdn.stationery-store.mx/products/5000608.jpg,https://www.lumen.com.mx/producto/5000608,Amazon México,Office Depot Grapas Estándar 5000pz - Artículo de papelería de alta calidad,5.0,210,False,True,2025-11-18T16:26:42.325133,2025-11-18T16:26:42.325134
ST5000609,750410762397,Oxford Post-it Notes 100 hojas,Oxford,Cuadernos y Libretas,Post-it Notes,100 hojas,32.18,37.5,14.2,MXN,True,51,https://cdn.stationery-store.mx/products/5000609.jpg,https://www.walmart.com.mx/producto/5000609,OfficeMax,Oxford Post-it Notes 100 hojas - Artículo de papelería de alta calidad,4.6,97,True,False,2025-11-18T16:26:42.325140,2025-11-18T16:26:42.325141
ST5000610,750594854676,Norma Pinceles 5pz,Norma,Artículos de Arte,Pinceles,5pz,47.0,58.09,19.1,MXN,False,32,https://cdn.stationery-store.mx/products/5000610.jpg,https://www.amazonméxico.com.mx/producto/5000610,Walmart,Norma Pinceles 5pz - Artículo de papelería de alta calidad,4.0,92,True,False,2025-11-18T16:26:42.325148,2025-11-18T16:26:42.325149
ST5000611,750340143217,Citizen Calculadora Financiera 1pz,Citizen,Calculadoras,Calculadora Financiera,1pz,693.23,693.23,0,MXN,True,70,https://cdn.stationery-store.mx/products/5000611.jpg,https://www.lumen.com.mx/producto/5000611,OfficeMax,Citizen Calculadora Financiera 1pz - Artículo de papelería de alta calidad,4.9,160,False,True,2025-11-18T16:26:42.325155,2025-11-18T16:26:42.325156
ST5000612,750851961781,Quartet Pizarrón Blanco 40x60cm 1pz,Quartet,Pizarrones,Pizarrón Blanco 40x60cm,1pz,260.62,360.92,27.8,MXN,True,0,https://cdn.stationery-store.mx/products/5000612.jpg,https://www.papeleríacornejo.com.mx/producto/5000612,Lumen,Quartet Pizarrón Blanco 40x60cm 1pz - Artículo de papelería de alta calidad,3.8,235,False,False,2025-11-18T16:26:42.325163,2025-11-18T16:26:42.325163
ST5000613,750637501899,Canon Calculadora de Escritorio 1pz,Canon,Calculadoras,Calculadora de Escritorio,1pz,211.64,298.71,29.1,MXN,True,197,https://cdn.stationery-store.mx/products/5000613.jpg,https://www.lumen.com.mx/producto/5000613,Papelería Cornejo,Canon Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,3.9,25,False,True,2025-11-18T16:26:42.325170,2025-11-18T16:26:42.325171
ST5000614,750557805310,Artline Marcadores para Pizarrón 4pz,Artline,Pizarrones,Marcadores para Pizarrón,4pz,68.55,82.97,17.4,MXN,True,148,https://cdn.stationery-store.mx/products/5000614.jpg,https://www.costco.com.mx/producto/5000614,Papelería Cornejo,Artline Marcadores para Pizarrón 4pz - Artículo de papelería de alta calidad,4.0,125,False,False,2025-11-18T16:26:42.325178,2025-11-18T16:26:42.325179
ST5000615,750991244026,Staedtler Marcador Permanente 1pz,Staedtler,Escritura,Marcador Permanente,1pz,13.59,13.59,0,MXN,True,28,https://cdn.stationery-store.mx/products/5000615.jpg,https://www.officedepot.com.mx/producto/5000615,Office Max,Staedtler Marcador Permanente 1pz - Artículo de papelería de alta calidad,4.6,60,True,False,2025-11-18T16:26:42.325186,2025-11-18T16:26:42.325187
ST5000616,750312541233,Sharp Calculadora Básica 1pz,Sharp,Calculadoras,Calculadora Básica,1pz,92.14,92.14,0,MXN,True,158,https://cdn.stationery-store.mx/products/5000616.jpg,https://www.officedepot.com.mx/producto/5000616,Costco,Sharp Calculadora Básica 1pz - Artículo de papelería de alta calidad,4.3,244,False,True,2025-11-18T16:26:42.325194,2025-11-18T16:26:42.325194
ST5000617,750790349847,Oxford Clasificadores con Broche 10pz,Oxford,Archivado y Organización,Clasificadores con Broche,10pz,36.49,36.49,0,MXN,True,159,https://cdn.stationery-store.mx/products/5000617.jpg,https://www.officedepot.com.mx/producto/5000617,Walmart,Oxford Clasificadores con Broche 10pz - Artículo de papelería de alta calidad,4.6,99,False,True,2025-11-18T16:26:42.325202,2025-11-18T16:26:42.325203
ST5000618,750512591419,Office Depot Pizarrón Blanco 40x60cm 1pz,Office Depot,Pizarrones,Pizarrón Blanco 40x60cm,1pz,271.54,271.54,0,MXN,False,85,https://cdn.stationery-store.mx/products/5000618.jpg,https://www.officedepot.com.mx/producto/5000618,OfficeMax,Office Depot Pizarrón Blanco 40x60cm 1pz - Artículo de papelería de alta calidad,4.1,198,False,False,2025-11-18T16:26:42.325209,2025-11-18T16:26:42.325210
ST5000619,750718391702,Paper Mate Resaltador Fluorescente 4pz,Paper Mate,Escritura,Resaltador Fluorescente,4pz,53.59,81.66,34.4,MXN,True,165,https://cdn.stationery-store.mx/products/5000619.jpg,https://www.officemax.com.mx/producto/5000619,OfficeMax,Paper Mate Resaltador Fluorescente 4pz - Artículo de papelería de alta calidad,4.2,168,True,False,2025-11-18T16:26:42.325217,2025-11-18T16:26:42.325218
ST5000620,750639935991,HP Papel Fotográfico Mate 20 hojas,HP,Hojas y Papel,Papel Fotográfico Mate,20 hojas,103.01,103.01,0,MXN,True,30,https://cdn.stationery-store.mx/products/5000620.jpg,https://www.lumen.com.mx/producto/5000620,Office Max,HP Papel Fotográfico Mate 20 hojas - Artículo de papelería de alta calidad,4.6,261,False,True,2025-11-18T16:26:42.325224,2025-11-18T16:26:42.325225
ST5000621,750415103277,SanDisk Cable USB Tipo C 1m,SanDisk,Tecnología y Cómputo,Cable USB Tipo C,1m,76.13,112.55,32.4,MXN,False,96,https://cdn.stationery-store.mx/products/5000621.jpg,https://www.officedepot.com.mx/producto/5000621,Amazon México,SanDisk Cable USB Tipo C 1m - Artículo de papelería de alta calidad,4.1,97,False,False,2025-11-18T16:26:42.325233,2025-11-18T16:26:42.325234
ST5000622,750255273904,Norma Block de Notas 100 hojas,Norma,Cuadernos y Libretas,Block de Notas,100 hojas,36.7,55.37,33.7,MXN,True,154,https://cdn.stationery-store.mx/products/5000622.jpg,https://www.lumen.com.mx/producto/5000622,Lumen,Norma Block de Notas 100 hojas - Artículo de papelería de alta calidad,4.4,109,True,False,2025-11-18T16:26:42.325241,2025-11-18T16:26:42.325242
ST5000623,750497159497,Artline Regla 30cm 1pz,Artline,Escritorio y Accesorios,Regla 30cm,1pz,15.13,15.13,0,MXN,False,51,https://cdn.stationery-store.mx/products/5000623.jpg,https://www.amazonméxico.com.mx/producto/5000623,OfficeMax,Artline Regla 30cm 1pz - Artículo de papelería de alta calidad,4.2,196,False,True,2025-11-18T16:26:42.325248,2025-11-18T16:26:42.325249
ST5000624,750135396296,Epson DVD-R Grabable 10pz,Epson,Consumibles de Impresión,DVD-R Grabable,10pz,93.41,93.41,0,MXN,True,89,https://cdn.stationery-store.mx/products/5000624.jpg,https://www.officemax.com.mx/producto/5000624,Costco,Epson DVD-R Grabable 10pz - Artículo de papelería de alta calidad,4.3,224,False,False,2025-11-18T16:26:42.325256,2025-11-18T16:26:42.325256
ST5000625,750482058288,Kiut Cuaderno Universitario 200 Hojas 1pz,Kiut,Cuadernos y Libretas,Cuaderno Universitario 200 Hojas,1pz,71.58,71.58,0,MXN,True,28,https://cdn.stationery-store.mx/products/5000625.jpg,https://www.officemax.com.mx/producto/5000625,Costco,Kiut Cuaderno Universitario 200 Hojas 1pz - Artículo de papelería de alta calidad,4.1,259,True,False,2025-11-18T16:26:42.325263,2025-11-18T16:26:42.325264
ST5000626,750990793702,Logitech Hub USB 4 Puertos 1pz,Logitech,Tecnología y Cómputo,Hub USB 4 Puertos,1pz,185.86,185.86,0,MXN,True,161,https://cdn.stationery-store.mx/products/5000626.jpg,https://www.costco.com.mx/producto/5000626,Office Depot,Logitech Hub USB 4 Puertos 1pz - Artículo de papelería de alta calidad,4.1,237,False,False,2025-11-18T16:26:42.325270,2025-11-18T16:26:42.325271
ST5000627,750113396794,3M Chinches de Colores 100pz,3M,Pizarrones,Chinches de Colores,100pz,23.41,30.5,23.2,MXN,True,180,https://cdn.stationery-store.mx/products/5000627.jpg,https://www.papeleríacornejo.com.mx/producto/5000627,Office Max,3M Chinches de Colores 100pz - Artículo de papelería de alta calidad,4.1,251,False,False,2025-11-18T16:26:42.325278,2025-11-18T16:26:42.325278
ST5000628,750494042604,Wilson Jones Folder Manila Carta 100pz,Wilson Jones,Archivado y Organización,Folder Manila Carta,100pz,104.58,104.58,0,MXN,True,61,https://cdn.stationery-store.mx/products/5000628.jpg,https://www.walmart.com.mx/producto/5000628,Office Depot,Wilson Jones Folder Manila Carta 100pz - Artículo de papelería de alta calidad,4.6,231,False,True,2025-11-18T16:26:42.325284,2025-11-18T16:26:42.325285
ST5000629,750738588473,Sharp Calculadora de Escritorio 1pz,Sharp,Calculadoras,Calculadora de Escritorio,1pz,194.49,194.49,0,MXN,True,100,https://cdn.stationery-store.mx/products/5000629.jpg,https://www.papeleríacornejo.com.mx/producto/5000629,Costco,Sharp Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.3,244,False,True,2025-11-18T16:26:42.325292,2025-11-18T16:26:42.325292
ST5000630,750537463170,Artline Grapas Estándar 5000pz,Artline,Escritorio y Accesorios,Grapas Estándar,5000pz,36.06,44.05,18.1,MXN,True,0,https://cdn.stationery-store.mx/products/5000630.jpg,https://www.officemax.com.mx/producto/5000630,Lumen,Artline Grapas Estándar 5000pz - Artículo de papelería de alta calidad,3.9,191,False,True,2025-11-18T16:26:42.325299,2025-11-18T16:26:42.325300
ST5000631,750877296998,Report Papel Fotográfico Mate 20 hojas,Report,Hojas y Papel,Papel Fotográfico Mate,20 hojas,85.03,85.03,0,MXN,True,161,https://cdn.stationery-store.mx/products/5000631.jpg,https://www.lumen.com.mx/producto/5000631,Office Max,Report Papel Fotográfico Mate 20 hojas - Artículo de papelería de alta calidad,4.5,10,False,True,2025-11-18T16:26:42.325306,2025-11-18T16:26:42.325307
ST5000632,750636052181,Pendaflex Separadores de Colores 5pz,Pendaflex,Archivado y Organización,Separadores de Colores,5pz,27.95,27.95,0,MXN,True,86,https://cdn.stationery-store.mx/products/5000632.jpg,https://www.officedepot.com.mx/producto/5000632,Office Depot,Pendaflex Separadores de Colores 5pz - Artículo de papelería de alta calidad,3.9,194,False,True,2025-11-18T16:26:42.325313,2025-11-18T16:26:42.325313
ST5000633,750481600157,Texas Instruments Calculadora Básica 1pz,Texas Instruments,Calculadoras,Calculadora Básica,1pz,71.9,84.19,14.6,MXN,True,26,https://cdn.stationery-store.mx/products/5000633.jpg,https://www.walmart.com.mx/producto/5000633,Walmart,Texas Instruments Calculadora Básica 1pz - Artículo de papelería de alta calidad,4.4,148,False,True,2025-11-18T16:26:42.325320,2025-11-18T16:26:42.325321
ST5000634,750132564986,Crayola Plumones Lavables 12pz,Crayola,Artículos de Arte,Plumones Lavables,12pz,52.48,52.48,0,MXN,True,124,https://cdn.stationery-store.mx/products/5000634.jpg,https://www.costco.com.mx/producto/5000634,Amazon México,Crayola Plumones Lavables 12pz - Artículo de papelería de alta calidad,4.2,281,True,False,2025-11-18T16:26:42.325327,2025-11-18T16:26:42.325328
ST5000635,750944155504,Pendaflex Folder de Colores 25pz,Pendaflex,Archivado y Organización,Folder de Colores,25pz,49.64,49.64,0,MXN,True,64,https://cdn.stationery-store.mx/products/5000635.jpg,https://www.papeleríacornejo.com.mx/producto/5000635,Costco,Pendaflex Folder de Colores 25pz - Artículo de papelería de alta calidad,4.5,38,False,True,2025-11-18T16:26:42.325336,2025-11-18T16:26:42.325337
ST5000636,750666619940,Sharp Calculadora de Escritorio 1pz,Sharp,Calculadoras,Calculadora de Escritorio,1pz,169.42,169.42,0,MXN,True,132,https://cdn.stationery-store.mx/products/5000636.jpg,https://www.costco.com.mx/producto/5000636,OfficeMax,Sharp Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.7,186,False,True,2025-11-18T16:26:42.325343,2025-11-18T16:26:42.325344
ST5000637,750596387059,Logitech Hub USB 4 Puertos 1pz,Logitech,Tecnología y Cómputo,Hub USB 4 Puertos,1pz,125.11,158.97,21.3,MXN,True,131,https://cdn.stationery-store.mx/products/5000637.jpg,https://www.officedepot.com.mx/producto/5000637,Lumen,Logitech Hub USB 4 Puertos 1pz - Artículo de papelería de alta calidad,4.4,200,False,False,2025-11-18T16:26:42.325351,2025-11-18T16:26:42.325352
ST5000638,750639995352,Oxford Cuaderno Universitario 200 Hojas 1pz,Oxford,Cuadernos y Libretas,Cuaderno Universitario 200 Hojas,1pz,73.36,112.6,34.8,MXN,True,133,https://cdn.stationery-store.mx/products/5000638.jpg,https://www.lumen.com.mx/producto/5000638,OfficeMax,Oxford Cuaderno Universitario 200 Hojas 1pz - Artículo de papelería de alta calidad,4.4,212,True,False,2025-11-18T16:26:42.325360,2025-11-18T16:26:42.325360
ST5000639,750533573564,Xerox Papel China 10pz,Xerox,Hojas y Papel,Papel China,10pz,23.99,23.99,0,MXN,True,170,https://cdn.stationery-store.mx/products/5000639.jpg,https://www.officemax.com.mx/producto/5000639,Amazon México,Xerox Papel China 10pz - Artículo de papelería de alta calidad,4.2,113,False,True,2025-11-18T16:26:42.325368,2025-11-18T16:26:42.325369
ST5000640,750735842766,Studmark Pizarrón Blanco 60x90cm 1pz,Studmark,Pizarrones,Pizarrón Blanco 60x90cm,1pz,328.06,328.06,0,MXN,True,92,https://cdn.stationery-store.mx/products/5000640.jpg,https://www.costco.com.mx/producto/5000640,Office Depot,Studmark Pizarrón Blanco 60x90cm 1pz - Artículo de papelería de alta calidad,4.8,23,False,False,2025-11-18T16:26:42.325376,2025-11-18T16:26:42.325376
ST5000641,750564792042,HP Calculadora Financiera 1pz,HP,Calculadoras,Calculadora Financiera,1pz,722.18,722.18,0,MXN,True,87,https://cdn.stationery-store.mx/products/5000641.jpg,https://www.officedepot.com.mx/producto/5000641,Walmart,HP Calculadora Financiera 1pz - Artículo de papelería de alta calidad,4.8,96,False,True,2025-11-18T16:26:42.325384,2025-11-18T16:26:42.325384
ST5000642,750342638697,Rhino Cuaderno Doble Raya 100 hojas,Rhino,Cuadernos y Libretas,Cuaderno Doble Raya,100 hojas,23.2,23.2,0,MXN,True,70,https://cdn.stationery-store.mx/products/5000642.jpg,https://www.lumen.com.mx/producto/5000642,OfficeMax,Rhino Cuaderno Doble Raya 100 hojas - Artículo de papelería de alta calidad,4.9,216,True,False,2025-11-18T16:26:42.325392,2025-11-18T16:26:42.325393
ST5000643,750229469395,Five Star Cuaderno Profesional 100 Hojas 1pz,Five Star,Cuadernos y Libretas,Cuaderno Profesional 100 Hojas,1pz,27.42,27.42,0,MXN,False,2,https://cdn.stationery-store.mx/products/5000643.jpg,https://www.officemax.com.mx/producto/5000643,Lumen,Five Star Cuaderno Profesional 100 Hojas 1pz - Artículo de papelería de alta calidad,4.0,231,True,False,2025-11-18T16:26:42.325400,2025-11-18T16:26:42.325401
ST5000644,750923012026,Citizen Calculadora Impresora 1pz,Citizen,Calculadoras,Calculadora Impresora,1pz,1497.93,1497.93,0,MXN,True,122,https://cdn.stationery-store.mx/products/5000644.jpg,https://www.lumen.com.mx/producto/5000644,Office Max,Citizen Calculadora Impresora 1pz - Artículo de papelería de alta calidad,4.7,86,False,True,2025-11-18T16:26:42.325407,2025-11-18T16:26:42.325408
ST5000645,750617035713,Office Depot Clips Estándar 100pz,Office Depot,Escritorio y Accesorios,Clips Estándar,100pz,16.86,20.68,18.5,MXN,True,130,https://cdn.stationery-store.mx/products/5000645.jpg,https://www.walmart.com.mx/producto/5000645,Office Max,Office Depot Clips Estándar 100pz - Artículo de papelería de alta calidad,4.3,73,False,True,2025-11-18T16:26:42.325415,2025-11-18T16:26:42.325416
ST5000646,750492787004,Sharp Calculadora Científica 1pz,Sharp,Calculadoras,Calculadora Científica,1pz,249.64,249.64,0,MXN,True,186,https://cdn.stationery-store.mx/products/5000646.jpg,https://www.amazonméxico.com.mx/producto/5000646,Lumen,Sharp Calculadora Científica 1pz - Artículo de papelería de alta calidad,3.9,230,False,True,2025-11-18T16:26:42.325422,2025-11-18T16:26:42.325423
ST5000647,750464310546,Sharp Calculadora Financiera 1pz,Sharp,Calculadoras,Calculadora Financiera,1pz,589.42,589.42,0,MXN,False,67,https://cdn.stationery-store.mx/products/5000647.jpg,https://www.walmart.com.mx/producto/5000647,Office Depot,Sharp Calculadora Financiera 1pz - Artículo de papelería de alta calidad,4.8,94,False,True,2025-11-18T16:26:42.325429,2025-11-18T16:26:42.325430
ST5000648,750762479504,"Pendaflex Carpeta de Argollas 2"" 1pz",Pendaflex,Archivado y Organización,"Carpeta de Argollas 2""",1pz,73.52,73.52,0,MXN,True,69,https://cdn.stationery-store.mx/products/5000648.jpg,https://www.amazonméxico.com.mx/producto/5000648,Walmart,"Pendaflex Carpeta de Argollas 2"" 1pz - Artículo de papelería de alta calidad",4.1,139,False,True,2025-11-18T16:26:42.325436,2025-11-18T16:26:42.325436
ST5000649,750249323637,Artesco Temperas 6 colores,Artesco,Artículos de Arte,Temperas,6 colores,53.52,53.52,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000649.jpg,https://www.amazonméxico.com.mx/producto/5000649,Office Depot,Artesco Temperas 6 colores - Artículo de papelería de alta calidad,4.7,214,True,False,2025-11-18T16:26:42.325442,2025-11-18T16:26:42.325443
ST5000650,750481414912,Scribe Cuaderno Doble Raya 100 hojas,Scribe,Cuadernos y Libretas,Cuaderno Doble Raya,100 hojas,37.4,37.4,0,MXN,False,107,https://cdn.stationery-store.mx/products/5000650.jpg,https://www.costco.com.mx/producto/5000650,Office Max,Scribe Cuaderno Doble Raya 100 hojas - Artículo de papelería de alta calidad,4.6,37,True,False,2025-11-18T16:26:42.325449,2025-11-18T16:26:42.325450
ST5000651,750396857429,Staples Despachador de Cinta 1pz,Staples,Escritorio y Accesorios,Despachador de Cinta,1pz,51.98,51.98,0,MXN,True,0,https://cdn.stationery-store.mx/products/5000651.jpg,https://www.officedepot.com.mx/producto/5000651,Amazon México,Staples Despachador de Cinta 1pz - Artículo de papelería de alta calidad,4.8,207,False,True,2025-11-18T16:26:42.325456,2025-11-18T16:26:42.325456
ST5000652,750550899095,Studmark Pizarrón Corcho 40x60cm 1pz,Studmark,Pizarrones,Pizarrón Corcho 40x60cm,1pz,202.34,202.34,0,MXN,True,170,https://cdn.stationery-store.mx/products/5000652.jpg,https://www.amazonméxico.com.mx/producto/5000652,Office Depot,Studmark Pizarrón Corcho 40x60cm 1pz - Artículo de papelería de alta calidad,4.5,65,False,False,2025-11-18T16:26:42.325463,2025-11-18T16:26:42.325464
ST5000653,750374502992,Great Value Cuaderno de Pasta Dura 100 hojas,Great Value,Cuadernos y Libretas,Cuaderno de Pasta Dura,100 hojas,70.9,90.72,21.8,MXN,True,132,https://cdn.stationery-store.mx/products/5000653.jpg,https://www.walmart.com.mx/producto/5000653,Costco,Great Value Cuaderno de Pasta Dura 100 hojas - Artículo de papelería de alta calidad,4.9,24,True,False,2025-11-18T16:26:42.325471,2025-11-18T16:26:42.325471
ST5000654,750762658454,Reynolds Marcador Permanente 12pz,Reynolds,Escritura,Marcador Permanente,12pz,159.69,159.69,0,MXN,True,63,https://cdn.stationery-store.mx/products/5000654.jpg,https://www.officedepot.com.mx/producto/5000654,Costco,Reynolds Marcador Permanente 12pz - Artículo de papelería de alta calidad,4.9,211,True,False,2025-11-18T16:26:42.325478,2025-11-18T16:26:42.325478
ST5000655,750666599742,Sharp Calculadora de Escritorio 1pz,Sharp,Calculadoras,Calculadora de Escritorio,1pz,143.0,143.0,0,MXN,True,20,https://cdn.stationery-store.mx/products/5000655.jpg,https://www.costco.com.mx/producto/5000655,Walmart,Sharp Calculadora de Escritorio 1pz - Artículo de papelería de alta calidad,4.6,115,False,True,2025-11-18T16:26:42.325486,2025-11-18T16:26:42.325487
